record_id,owner_id,taxpayer_type,owner_name,tin,mailing_address,mailing_city,mailing_province,property_id,pin,tax_declaration_no,province,city_municipality,barangay,property_address,property_type,class_code,zoning_classification,land_use,lot_number,unit_no,lot_area_sqm,market_value,assessment_level,assessed_value,tax_rate,tax_amount,assessment_year,due_date,years_as_owner,prior_assessments,prior_late_payments,prior_unpaid_payments,avg_previous_delay_days,outstanding_balance,payment_compliance_score,is_late_payment
1708,515,Individual,mark q. soriano,615-945-305-000,"378 Quimpo Blvd, Barangay 13-B (Pob.), City of Davao",City of Davao,Davao Del Sur,854,11-000-000-000854,TD-11-2024-000854,Davao Del Sur,City of Davao,Tagakpan,"Lot 214, Purok 5, Tagakpan, City of Davao",Commercial Vacant Land,CVL-01,Commercial Expansion Zone,Idle Commercial Land,LOT-00854,N/A,177,1024267.38,0.4,409706.95,0.0157,6432.4,2023,2023-06-30,13,8,1,0,12.3,1726.82,83.6,0
3475,867,Company,Matina Industrial Park Inc.,967-001-769-000,"825 R. Castillo St, Badas, City of Mati",City of Mati,Davao Oriental,1738,11-000-000-001738,TD/11/2024/001738,Davao Del Sur,City of Davao,Baracatan,"104 Maa Road, Baracatan, City of Davao",Industrial,IND-01,Industrial Zone,Warehouse / Light Manufacturing,LOT-01738,N/A,558,8385508.64,0.5,4192754.32,0.0153,64149.14,2021,2021-12-31,16,8,2,0,15.1,25885.6,81.41,0
855,664,Company,Samal Builders Corp.,764-392-348-000,"777 Lacson St, Tungakalan, City of Davao",City of Davao,Davao Del Sur,428,11-000-000-000428,TD-11-2024-000428,Davao Del Sur,City of Davao,Malabog,"516 Catalunan Grande Road, Malabog, City of Davao",Commercial,COM-01,Commercial Zone,Retail / Office,LOT-00428,N/A,368,6332389.97,0.5,3166194.98,0.0158,50025.88,2021,2021/06/30,8,8,5,1,74.6,43992.98,5.0,1
4738,605,Individual,ALYSSA H. FERNANDEZ,705-215-935-000,"592 Lanang Road, Barangay 2-A (Pob.), City of Davao",City of Davao,Davao Del Sur,2369,11-000-000-002369,TD-11-2024-002369,Davao Del Sur,City of Davao,Barangay 13-B (Pob.),"701 Agdao Road, Barangay 13-B (Pob.), City of Davao",Mixed Use,MIX-01,Mixed Use Corridor,Residential-Commercial,LOT-02369,N/A,100,880808.19,0.45,396363.69,0.0137,5430.18,2024,2024-06-30,15,8,2,1,35.2,2798.31,64.54,0
4098,1359,Company,AgriNova Farms Enterprises,459-477-213-000,"123 Lacson St, Matina Pangi, City of Davao",City of Davao,Davao Del Sur,2049,11-000-000-002049,TD-11-2024-002049,Davao Del Sur,City of Digos,San Roque,"612 Matina Aplaya Road, San Roque, City of Digos",Commercial,COM-01,Commercial Zone,Retail / Office,LOT-02049,N/A,384,3771640.76,0.5,1885820.38,0.0154,29041.63,2023,2023-03-31,7,6,1,1,26.6,11828.39,67.47,0
2161,866,Individual,Jerome T. Santos,966-998-762-000,"645 Bajada Road, Cabantian, City of Davao",City of Davao,Davao Del Sur,1081,11-000-000-001081,TD-11-2024-001081,Davao De Oro,Maragusan,Parasanon,"470 Bonifacio St, Parasanon, Maragusan",Agricultural,AGR-01,Agricultural Zone,Crop / Orchard Land,LOT-01081,N/A,927,530240.9,0.4,212096.36,0.0108,2290.64,2021,2021-09-30,8,8,1,0,20.2,767.73,87.12,0
699,1051,Individual,Maria Z. Domingo,151-553-057-000," 504 Lanang Road, Tagaytay, Magsaysay  ",Magsaysay,Davao Del Sur,350,11-000-000-000350,TD-11-2024-000350,Davao Del Sur,City of Davao,Dacudao,"69 Lacson St, Dacudao, City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00350,N/A,242,1426496.92,0.2,285299.38,0.0122,3480.65,2023,2023-06-30,18,8,2,0,21.8,778.72,77.67,0
3000,1476,Company,rizal agri ventures enterprises,576-828-032-000,"396 J.P. Laurel Ave, Megkawayan, City of Davao",City of Davao,Davao Del Sur,1500,11-000-000-001500,TD-11-2024-001500,Davao De Oro,Maco,Manipongol,"895 Buhangin Road, Manipongol, Maco",Commercial,COM-01,Commercial Zone,Retail / Office,LOT-01500,N/A,649,11975950.34,0.5,5987975.17,0.0161,96406.4,2022,2022-09-30,17,8,1,1,41.9,46328.09,48.36,0
3697,1101,Individual,Angel Q. Valdez,201-703-407-000,"396 Maa Road, Lapuan, Don Marcelino",Don Marcelino,Davao Occidental,1849,11-000-000-001849,TD-11-2024-001849,Davao Del Sur,City of Davao,Ilang,"674 Lanang Road, Ilang, City of Davao",Agricultural,AGR-01,Agricultural Zone,Crop / Orchard Land,LOT-01849,N/A,1518,4035736.57,0.4,1614294.63,0.0103,16627.23,2022,2022-12-31,8,8,2,0,41.4,3592.22,59.37,0
1637,1916,Company,Tagum Builders LLC,016-148-112-000,"915 R. Castillo St, Wilfredo Aquino, City of Davao",City of Davao,Davao Del Sur,819, 11-000-000-000819,TD-11-2024-000819,Davao Del Sur,City of Davao,Langub,"892 Quimpo Blvd, Langub, City of Davao",Industrial,IND-01,Industrial Zone,Warehouse / Light Manufacturing,LOT-00819,N/A,1052,14015349.51,0.5,7007674.75,0.0149,104414.35,2022,2022-06-30,17,8,1,1,23.8,65785.42,70.68,0
3458,983,Company,Malagos Landholdings LLC,083-349-581-000,"81 Catalunan Grande Road, Linda, Nabunturan",Nabunturan,Davao De Oro,1729,11-000-000-001729,TD-11-2024-001729,Davao Del Sur,City of Davao,Alfonso Angliongto Sr.,"533 Maa Road, Alfonso Angliongto Sr., City of Davao",Commercial,COM-01,Commercial Zone,Retail / Office,LOT-01729,N/A,465,7080690.59,0.5,3540345.29,0.0132,46732.56,2022,2022-12-31,18,8,1,1,24.2,28152.52,76.62,0
3582,368,Individual,kristine a. serrano,468-504-276-000,"571 Torres St, Kiokmay, Laak",Laak,Davao De Oro,1791,11-000-000-001791,TD-11-2024-001791,Davao Del Sur,City of Davao,Tagakpan,"359 J.P. Laurel Ave, Tagakpan, City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01791,N/A,305,1705910.68,0.2,341182.14,0.0135,4605.96,2022,2022/06/30,16,8,2,1,59.6,2865.82,56.07,0
1292,883,Individual,Catherine Z. Abad,983-049-881-000,"482 Buhangin Road, Balengaeng, City of Davao",City of Davao,Davao Del Sur,646,11-000-000-000646,TD-11-2024-000646,Davao Oriental,Banaybanay,Panikian,"Lot 136, Purok 5, Panikian, Banaybanay",Residential Vacant Land,RVL-01,Residential Expansion Zone,Idle Residential Land,LOT-00646,N/A,636,1967119.48,0.2,393423.9,0.0122,4799.77,2022,2022-03-31,4,3,1,0,18.3,978.95,85.25,0
4660,479,Company,Malagos Developers Co.,579-837-053-000,"278 Buhangin Road, Datu Abdul Dadia, City of Panabo",City of Panabo,Davao Del Norte,2330,11-000-000-002330,TD-11-2024-002330,Davao Del Sur,City of Davao,Buhangin (Pob.),"Lot 40, Purok 12, Buhangin (Pob.), City of Davao",Commercial Vacant Land,CVL-01,Commercial Expansion Zone,Idle Commercial Land,LOT-02330,N/A,340,2912633.29,0.4,1165053.32,0.0136,15844.73,2022,2022-03-31,14,8,1,1,27.8,7393.67,63.89,0
1854,468,Individual,Angel D. Salazar,568-804-976-000,"337 Lanang Road, Kisulan, Kiblawan",Kiblawan,Davao Del Sur,927,11-000-000-000927,TD-11-2024-000927,Davao Del Sur,City of Davao,Toril (Pob.),"Lot 143, Purok 7, Toril (Pob.), City of Davao",Commercial Vacant Land,CVL-01,Commercial Expansion Zone,Idle Commercial Land,LOT-00927,N/A,881,6235931.38,0.4,2494372.55,0.0164,40907.71,2024,12/31/2024,8,8,2,1,33.8,28131.97,34.19,1
3764,877,Individual,Shaira V. Malabanan,977-031-839-000,"410 R. Castillo St, Baganihan, City of Davao",City of Davao,Davao Del Sur,1882,11-000-000-001882,TD-11-2024-001882,Davao Occidental,Santa Maria,Malalag Tubig,"318 Quimpo Blvd, Malalag Tubig, Santa Maria",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01882,N/A,298,1498271.45,0.2,299654.29,0.014,4195.16,2023,2023-06-30,18,8,1,1,24.7,1740.77,73.47,0
3305,532,Individual,Catherine A. Mendoza,632-996-424-000,"622 Cabaguio Ave, Baon, San Isidro",San Isidro,Davao Oriental,1653,11-000-000-001653,TD-11-2024-001653,Davao Del Sur,City of Davao,Tagakpan,"701 Catalunan Grande Road, Tagakpan, City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01653,N/A,146,1126957.06,0.2,225391.41,0.0144,3245.64,2021,2021-09-30,16,8,2,1,54.2,1653.79,58.04,0
3744,523,Individual,Angel T. Abad,623-969-361-000,"801 Cabaguio Ave, Manikling, San Isidro",San Isidro,Davao Oriental,1872,11-000-000-001872,TD-11-2024-001872,Davao Del Sur,City of Davao,Barangay 30-C (Pob.),"728 Maa Road, Barangay 30-C (Pob.), City of Davao",Agricultural,AGR-01,Agricultural Zone,Crop / Orchard Land,LOT-01872,N/A,3327,2047503.45,0.4,819001.38,0.0133,10892.72,2022,2022-09-30,3,2,1,0,60.6,1126.18,42.52,0
3446,1480,Individual,Mikaela H. Villanueva,580-840-060-000,"714 Torres St, Barangay 2-A (Pob.), City of Davao",City of Davao,Davao Del Sur,1723,11-000-000-001723,TD-11-2024-001723,Davao Del Sur,CITY OF DAVAO,Tagurano,"Lot 60, Purok 1, Tagurano, City of Davao",Residential Vacant Land,RVL-01,Residential Expansion Zone,Idle Residential Land,LOT-01723,N/A,855,4842062.26,0.2,968412.45,0.012,11620.95,2024,2024-12-31,14,8,3,1,57.9,8526.72,32.03,1
1999,408,Company,Durian Resources Co.,508-624-556-000,"492 R. Castillo St, Cogon-Bacaca, Kiblawan",Kiblawan,Davao Del Sur,1000,11-000-000-001000,TD-11-2024-001000,Davao Del Sur,Santa Cruz,Matutungan,"613 Torres St, Matutungan, Santa Cruz",Commercial,COM-01,Commercial Zone,Retail / Office,LOT-01000,N/A,449,6486718.5,0.5,3243359.25,0.0155,50272.07,2022,2022-09-30,14,8,3,1,49.8,30454.16,39.69,1
664,1861,Company,Catalunan Holdings Co.,961-983-727-000,"321 Cabaguio Ave, Baliok, City of Davao",City of Davao,Davao Del Sur,332,11-000-000-000332,TD/11/2024/000332,Davao Del Sur,City of Davao,Saloy,"120 McArthur Highway, Saloy, City of Davao",Agricultural,AGR-01,Agricultural Zone,Crop / Orchard Land,LOT-00332,N/A,2515,7485044.8,0.4,2994017.92,0.0109,32634.8,2024,03/31/2024,13,8,1,0,10.2,4736.34,83.94,0
4780,1828,Individual,Lea F. Samson,928-884-496-000,"498 Catalunan Grande Road, Macambol, City of Mati",City of Mati,Davao Oriental,2390,11-000-000-002390,TD-11-2024-002390,Davao Oriental,Cateel,Abijod,"753 Maa Road, Abijod, Cateel",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-02390,N/A,264,1097189.54,0.2,219437.91,0.0128,2808.81,2024,2024-09-30,21,8,2,1,58.2,1876.73,44.71,0
3749,427,Individual,Angel X. Mercado,527-681-689-000,"942 Maa Road, Buguis, Sulop",Sulop,Davao Del Sur,1875,11-000-000-001875,TD-11-2024-001875,Davao Del Sur,City of Davao,Matina Aplaya,"205 Lacson St, Matina Aplaya, City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01875,N/A,316,1872994.61,0.2,374598.92,0.0131,4907.25,2022,2022-06-30,9,8,2,1,49.6,2844.57,39.69,0
4414,1659,Individual,Miguel C. Domingo,759-377-313-000,"152 Torres St, Don Sergio Osmeña, Sr., Padada",Padada,Davao Del Sur,2207,11-000-000-002207,TD-11-2024-002207,Davao Del Sur,City of Davao,Biao Escuela,"967 Torres St, Biao Escuela, City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-02207,N/A,171,1638673.36,0.2,327734.67,0.0118,3867.27,2022,2022-06-30,3,2,1,1,44.3,1818.89,52.67,1
4745,1501,Company,Apo Township Corp.,601-903-207-000," 684 Bonifacio St, Cabantian, City of Davao  ",City of Davao,Davao Del Sur,2373,11-000-000-002373,TD-11-2024-002373,Davao Del Sur,City of Davao,Barangay 25-C (Pob.),"Lot 183, Purok 10, Barangay 25-C (Pob.), City of Davao",Commercial Vacant Land,CVL-01,Commercial Expansion Zone,Idle Commercial Land,LOT-02373,N/A,310,2352689.56,0.4,941075.82,0.0161,15151.32,2021,2021-09-30,1,1,1,1,51.9,7902.21,50.12,1
710,593,Individual,John Paul D. Cruz,693-179-851-000,"681 Agdao Road, Tambobong, City of Davao",City of Davao,Davao Del Sur,355,11-000-000-000355,TD-11-2024-000355,Davao Oriental,Lupon,Don Mariano Marcos,"689 Buhangin Road, Don Mariano Marcos, Lupon",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00355,N/A,205,1746680.0,0.2,349336.0,0.0111,3877.63,2024,2024-12-31,5,4,3,1,60.2,2809.25,13.7,1
1283,994,Individual,Mark M. Rosales,094-382-658-000,"544 McArthur Highway, Barangay 11-B (Pob.), City of Davao",City of Davao,Davao Del Sur,642,11-000-000-000642,TD-11-2024-000642,Davao Oriental,San Isidro,  Batobato (Pob.) ,"Unit 16C, Lanang Suites, Batobato (Pob.), San Isidro",Residential Condo,RES-02,Residential High Density,Condominium Residential,LOT-00642,Unit 16C,56,562403.77,0.25,140600.94,0.0152,2137.13,2021,2021-12-31,4,5,1,1,39.5,1354.6,64.33,0
2676,1716,Individual,NOEL C. MENDOZA,816-548-712-000,"654 Quimpo Blvd, Barangay 26-C (Pob.), City of Davao",City of Davao,Davao Del Sur,1338,11-000-000-001338,TD-11-2024-001338,Davao Del Sur,City of Digos,Mahayahay,"189 Agdao Road, Mahayahay, City of Digos",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01338,N/A,77,398536.57,0.2,79707.31,0.011,876.78,2024,2024-09-30,7,8,3,1,70.6,568.41,5.16,1
4030,917,Company,Matina Prime Estates Co.,017-151-119-000,"729 Quimpo Blvd, Punta Piape, Padada",Padada,Davao Del Sur,2015,11-000-000-002015,TD-11-2024-002015,Davao Del Sur,City of Davao,Paradise Embak,"Unit 25A, Apo View Residences, Paradise Embak, City of Davao",Residential Condo,RES-02,Residential High Density,Condominium Residential,LOT-02015,Unit 25A,93,1338465.43,0.25,334616.36,0.0134,4483.86,2024,2024-12-31,15,8,1,0,17.1,582.64,82.59,0
1307,1284,Company,Maa Prime Estates Co.,384-252-688-000,"17 Maa Road, Poblacion, Maco",Maco,Davao De Oro,654,11-000-000-000654,TD-11-2024-000654,Davao Del Norte,City of Panabo,Kiotoy,"331 Buhangin Road, Kiotoy, City of Panabo",Industrial,IND-01,Industrial Zone,Warehouse / Light Manufacturing,LOT-00654,N/A,454,2678045.66,0.5,1339022.83,0.018,24102.41,2023,2023-06-30,9,8,3,1,51.0,14665.65,48.73,1
2238,741,Company,AgriNova Logistics Inc.,841-623-887-000,"919 Cabaguio Ave, Marilog (Pob.), City of Davao",City of Davao,Davao Del Sur,1119,11-000-000-001119,TD-11-2024-001119,Davao De Oro,Montevista,Lebanon,"978 Agdao Road, Lebanon, Montevista",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01119,N/A,128,1002125.78,0.2,200425.16,0.0125,2505.31,2024,2024-12-31,17,8,3,1,53.5,1873.64,38.92,1
3303,926,Individual,Dominic R. Mendoza,026-178-182-000,"598 R. Castillo St, Balengaeng, City of Davao",City of Davao,Davao Del Sur,1652,11-000-000-001652,TD-11-2024-001652,Davao Del Norte,Santo Tomas,La Libertad,"Lot 14, Purok 9, La Libertad, Santo Tomas",Residential Vacant Land,RVL-01,Residential Expansion Zone,Idle Residential Land,LOT-01652,N/A,759,2834364.46,0.2,566872.89,0.0106,6008.85,2022,2022-09-30,3,4,2,1,55.2,4401.9,42.88,1
2039,828,Company,Durian Business Center Inc.,928-884-496-000,"281 Lacson St, Tiguman, City of Digos",City of Digos,Davao Del Sur,1020,11-000-000-001020,TD-11-2024-001020,Davao De Oro,Laak,Melale,"183 Agdao Road, Melale, Laak",Agricultural,AGR-01,Agricultural Zone,Crop / Orchard Land,LOT-01020,N/A,4148,5025607.23,0.4,2010242.89,0.011,22112.67,2022,2022-09-30,14,8,5,2,84.3,24876.95,5.0,1
1530,649,Company,Toril Industrial Park Inc.,749-347-243-000,"365 R. Castillo St, Bago Gallera, City of Davao",City of Davao,Davao Del Sur,765,11-000-000-000765,TD-11-2024-000765,Davao Del Sur,Bansalan,Union,"960 Torres St, Union, Bansalan",Commercial,COM-01,Commercial Zone,Retail / Office,LOT-00765,N/A,320,4971206.63,0.5,2485603.31,0.0136,33804.21,2024,2024-06-30,17,8,1,1,31.3,19341.0,69.41,0
1664,1851,Company,Catalunan Industrial Park Co.,951-953-657-000,"812 Quimpo Blvd, Pinamuno, San Isidro",San Isidro,Davao Del Norte,832,11-000-000-000832,TD-11-2024-000832,Davao Del Sur,City of Davao,Barangay 6-A (Pob.),"75 Torres St, Barangay 6-A (Pob.), City of Davao",Commercial,COM-01,Commercial Zone,Retail / Office,LOT-00832,N/A,498,9400471.53,0.5,4700235.76,0.0145,68153.42,2023,2023-12-31,9,8,3,1,56.7,52018.65,25.99,1
3628,479,Company,Malagos Developers Co.,579-837-053-000,"278 Buhangin Road, Datu Abdul Dadia, City of Panabo",City of Panabo,Davao Del Norte,1814,11-000-000-001814,TD-11-2024-001814,Davao Del Sur,City of Davao,Sirawan,"Lot 181, Purok 8, Sirawan, City of Davao",Commercial Vacant Land,CVL-01,Commercial Expansion Zone,Idle Commercial Land,LOT-01814,N/A,986,8185635.56,0.4,3274254.22,0.0126,41255.6,2024,2024/09/30,16,8,2,0,16.3,9968.31,75.32,0
4892,115,Company,Samal Landholdings Co.,215-745-505-000,"314 Cabaguio Ave, Las Arenas, Pantukan",Pantukan,Davao De Oro,2446,11-000-000-002446,TD-11-2024-002446,Davao Del Sur,City of Davao,Matina Aplaya,"300 R. Castillo St, Matina Aplaya, City of Davao",Commercial,COM-01,Commercial Zone,Retail / Office,LOT-02446,N/A,614,12708829.69,0.5,6354414.84,0.0179,113744.03,2024,2024-09-30,13,8,4,2,94.4,132824.18,5.0,1
2694,1895,Individual,Mary Grace H. Ocampo,995-085-965-000,"479 Catalunan Grande Road, Vicente Hizon Sr., City of Davao",City of Davao,Davao Del Sur,1347,11-000-000-001347,TD-11-2024-001347,Davao Oriental,Boston,Carmen,"405 Agdao Road, Carmen, Boston",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01347,N/A,256,1952104.55,0.2,390420.91,0.0112,4372.71,2022,2022-06-30,19,8,2,1,50.2,2458.12,41.27,0
3061,1159,Company,Rizal Prime Estates Partners,259-877-813-000,"489 Cabaguio Ave, San Antonio, City of Davao",City of Davao,Davao Del Sur,1531,11-000-000-001531,TD-11-2024-001531,Davao Del Sur,Matanao,Kapok,"669 Diversion Road, Kapok, Matanao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01531,N/A,232,1520822.02,0.2,304164.4,0.0135,4106.22,2022,2022-06-30,9,8,5,2,84.5,4832.05,5.0,1
1598,1838,Company,Lanang Farms Inc.,938-914-566-000,"349 Matina Aplaya Road, San Antonio, Island Garden City of Samal",Island Garden City of Samal,Davao Del Norte,799,11-000-000-000799,TD-11-2024-000799,Davao Del Norte,Island Garden City of Samal,San Miguel,"111 R. Castillo St, San Miguel, Island Garden City of Samal",Industrial,IND-01,Industrial Zone,Warehouse / Light Manufacturing,LOT-00799,N/A,802,7989208.64,0.5,3994604.32,0.0141,56323.92,2023,2023-09-30,17,8,1,1,30.0,23788.2,71.36,0
2730,1379,Company,Toril Urban Homes LLC,479-537-353-000,"45 Matina Aplaya Road, Binondo, Baganga",Baganga,Davao Oriental,1365,11-000-000-001365,TD-11-2024-001365,Davao Del Sur,City of Davao,Lacson,"Lot 99, Purok 12, Lacson, City of Davao",Commercial Vacant Land,CVL-01,Commercial Expansion Zone,Idle Commercial Land,LOT-01365,N/A,577,2077985.79,0.4,831194.32,0.0138,11470.48,2024,2024/06/30,8,7,4,2,80.1,13014.65,5.0,1
2626,875,Individual,Clarence B. Natividad,975-025-825-000,"118 Cabaguio Ave, Catagman, Island Garden City of Samal",Island Garden City of Samal,Davao Del Norte,1313,11-000-000-001313,TD-11-2024-001313,Davao Del Norte,Island Garden City of Samal,Peñaplata (Pob.),"74 Bonifacio St, Peñaplata (Pob.), Island Garden City of Samal",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01313,N/A,95,513148.2,0.2,102629.64,0.0106,1087.87,2022,2022-12-31,6,7,1,0,10.8,297.98,88.27,0
3158,1331,Individual,Ella E. Macapagal,431-393-017-000,"835 Matina Aplaya Road, Tiburcia, Kapalong",Kapalong,Davao Del Norte,1579,11-000-000-001579,TD-11-2024-001579,Davao De Oro,Maco,Manipongol,"418 Diversion Road, Manipongol, Maco",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01579,N/A,111,666182.18,0.2,133236.44,0.0115,1532.22,2024,2024-12-31,5,5,1,0,28.7,222.04,69.52,0
3315,295,Individual,Nathan A. Serrano,395-285-765-000,"831 Matina Aplaya Road, Calinan (Pob.), City of Davao",City of Davao,Davao Del Sur,1658,11-000-000-001658,TD-11-2024-001658,Davao Del Sur,City of Davao,Lamanan,"212 Torres St, Lamanan, City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01658,N/A,279,1340017.42,0.2,268003.48,0.0125,3350.04,2023,2023-06-30,6,6,2,1,54.1,1872.16,37.65,1
1723,1409,Individual,Juan J. Soriano,509-627-563-000,"485 McArthur Highway, Tagurano, City of Davao",City of Davao,Davao Del Sur,862,11-000-000-000862,TD-11-2024-000862,Davao De Oro,Pantukan,Araibo,"626 Buhangin Road, Araibo, Pantukan",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00862,N/A,139,565240.91,0.2,113048.18,0.0133,1503.54,2022,2022-03-31,5,5,0,0,0.0,160.22,89.59,0
1060,903,Individual,Dianne A. Samson,003-109-021-000,"330 Lanang Road, Araibo, Pantukan",Pantukan,Davao De Oro,530,11-000-000-000530,TD-11-2024-000530,Davao Del Sur,Kiblawan,San Jose,"646 J.P. Laurel Ave, San Jose, Kiblawan",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00530,N/A,264,1288535.48,0.2,257707.1,0.0131,3375.96,2024,2024-09-30,16,8,1,0,13.2,620.2,95.89,0
4637,1971,Company,Samal Prime Estates Inc.,071-313-497-000,"627 Torres St, El Katipunan, Laak",Laak,Davao De Oro,2319,11-000-000-002319,TD-11-2024-002319,Davao De Oro,Compostela,Maparat,"183 Quimpo Blvd, Maparat, Compostela",Commercial,COM-01,Commercial Zone,Retail / Office,LOT-02319,N/A,275,3886257.4,0.5,1943128.7,0.0163,31673.0,2021,2021-03-31,1,2,2,1,57.3,18759.13,12.28,1
3243,708,Individual,Jerome Z. Torres,808-524-656-000,"480 Torres St, Barangay 2-A (Pob.), City of Davao",City of Davao,Davao Del Sur,1622,11-000-000-001622,TD-11-2024-001622,Davao Oriental,Lupon,Don Mariano Marcos,"934 Lanang Road, Don Mariano Marcos, Lupon",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01622,N/A,272,1388420.2,0.2,277684.04,0.0112,3110.06,2021,2021-12-31,12,8,2,1,43.1,1604.37,43.67,0
1679,335,Individual,Juan A. Pascual,435-405-045-000,"440 Buhangin Road, Matiao, City of Mati",City of Mati,Davao Oriental,840,11-000-000-000840,TD-11-2024-000840,Davao Del Sur,City of Davao,Buda,"260 Matina Aplaya Road, Buda, City of Davao",Agricultural,AGR-01,Agricultural Zone,Crop / Orchard Land,LOT-00840,N/A,3368,4380258.36,0.4,1752103.34,0.0126,22076.5,2021,2021/06/30,3,3,1,1,59.7,10574.34,19.68,1
1758,107,Individual,Nina Z. Gonzales,207-721-449-000,"522 Matina Aplaya Road, New Valencia, City of Davao",City of Davao,Davao Del Sur,879,11-000-000-000879,TD-11-2024-000879,Davao De Oro,Maragusan,  Lahi ,"Lot 176, Purok 1, Lahi, Maragusan",Residential Vacant Land,RVL-01,Residential Expansion Zone,Idle Residential Land,LOT-00879,N/A,701,2914145.62,0.2,582829.12,0.0123,7168.8,2022,06/30/2022,16,8,2,0,15.7,1702.6,83.74,0
4192,1455,Individual,Emman A. Rosales,555-765-885-000,"248 Lanang Road, Tagluno, City of Davao",City of Davao,Davao Del Sur,2096,11-000-000-002096,TD-11-2024-002096,Davao Del Sur,City of Davao,Tagluno,"14 Agdao Road, Tagluno, City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-02096,N/A,304,2800301.2,0.2,560060.24,0.0129,7224.78,2023,2023-12-31,3,2,1,0,31.1,2329.89,55.32,0
